# ells, ksz, tsz, cib, radio
2.031500000000000000e+04 1.259987168093547125e-08 3.969415094374461926e-09 5.607848509526611987e-09 1.045987963099739233e-09
2.031600000000000000e+04 1.259844649607768136e-08 3.969096790929571763e-09 5.608641658459673617e-09 1.045933255053239877e-09
2.031700000000000000e+04 1.259702153074994178e-08 3.968778536999536878e-09 5.609438141613496853e-09 1.045874316879607178e-09
2.031800000000000000e+04 1.259559678490813401e-08 3.968460331642880151e-09 5.610237251345663839e-09 1.045811128885642130e-09
2.031900000000000000e+04 1.259417225850815773e-08 3.968142174050257463e-09 5.611039171940125984e-09 1.045743029267605811e-09
2.032000000000000000e+04 1.259274795150592256e-08 3.967824063527621268e-09 5.611842837732284935e-09 1.045670987737501207e-09
2.032100000000000000e+04 1.259132386385735137e-08 3.967505999481224631e-09 5.612645425350062256e-09 1.045594092195651184e-09
2.032200000000000000e+04 1.258989999551837527e-08 3.967187981404296176e-09 5.613445853433798991e-09 1.045513374073790857e-09
2.032300000000000000e+04 1.258847634644493201e-08 3.966870008865268482e-09 5.614243939506141758e-09 1.045428474257427874e-09
2.032400000000000000e+04 1.258705291659298084e-08 3.966552081497405233e-09 5.615039093563238851e-09 1.045339914935419285e-09
2.032500000000000000e+04 1.258562970591848432e-08 3.966234198989688173e-09 5.615826576402905120e-09 1.045247663929112462e-09
2.032600000000000000e+04 1.258420671437741658e-08 3.965916361078847221e-09 5.616607307203210031e-09 1.045152157719532907e-09
2.032700000000000000e+04 1.258278394192576831e-08 3.965598567542397260e-09 5.617379056953748414e-09 1.045053145914518141e-09
2.032800000000000000e+04 1.258136138851953184e-08 3.965280818192613788e-09 5.618141225545057612e-09 1.044951402115110160e-09
2.032900000000000000e+04 1.257993905411472268e-08 3.964963112871286931e-09 5.618891146278876497e-09 1.044847732891373007e-09
2.033000000000000000e+04 1.257851693866735302e-08 3.964645451445207523e-09 5.619626516722996378e-09 1.044741626655572170e-09
2.033100000000000000e+04 1.257709504213345654e-08 3.964327833802273566e-09 5.620347212979471184e-09 1.044633902758710563e-09
2.033200000000000000e+04 1.257567336446907356e-08 3.964010259462340630e-09 5.621050053578608072e-09 1.044524746281411306e-09
2.033300000000000000e+04 1.257425190563025764e-08 3.963692728417235342e-09 5.621734722571050348e-09 1.044414619785524288e-09
2.033400000000000000e+04 1.257283066557307059e-08 3.963375240658795911e-09 5.622399033693288605e-09 1.044304182768016209e-09
2.033500000000000000e+04 1.257140964425358250e-08 3.963057796178856411e-09 5.623040809692838621e-09 1.044193262770024317e-09
2.033600000000000000e+04 1.256998884162788828e-08 3.962740394969254223e-09 5.623659927477699556e-09 1.044082427003113522e-09
2.033700000000000000e+04 1.256856825765207788e-08 3.962423037021828383e-09 5.624253002240091142e-09 1.043972297378402809e-09
2.033800000000000000e+04 1.256714789228225943e-08 3.962105722328421236e-09 5.624819533032337208e-09 1.043863563678585186e-09
2.033900000000000000e+04 1.256572774547454770e-08 3.961788450880877608e-09 5.625356926830008843e-09 1.043756492848577799e-09
2.034000000000000000e+04 1.256430781718507069e-08 3.961471222671039017e-09 5.625866242545132105e-09 1.043651124833103859e-09
2.034100000000000000e+04 1.256288810736997789e-08 3.961154037690754426e-09 5.626344642413108588e-09 1.043547727192992990e-09
2.034200000000000000e+04 1.256146861598540887e-08 3.960836895931875277e-09 5.626790415179653344e-09 1.043446760921755678e-09
2.034300000000000000e+04 1.256004934298752969e-08 3.960519797386253015e-09 5.627203505059872126e-09 1.043348810536375542e-09
2.034400000000000000e+04 1.255863028833251301e-08 3.960202742045739084e-09 5.627580588624365204e-09 1.043254045518024565e-09
2.034500000000000000e+04 1.255721145197653810e-08 3.959885729902189062e-09 5.627921706225776394e-09 1.043162365281316923e-09
2.034600000000000000e+04 1.255579283387580906e-08 3.959568760947458531e-09 5.628228148278699951e-09 1.043074259837059844e-09
2.034700000000000000e+04 1.255437443398651841e-08 3.959251835173408859e-09 5.628493831971668297e-09 1.042989940524647239e-09
2.034800000000000000e+04 1.255295625226489175e-08 3.958934952571900590e-09 5.628723081399080929e-09 1.042909226380026393e-09
2.034900000000000000e+04 1.255153828866714805e-08 3.958618113134798403e-09 5.628912950804965709e-09 1.042832719801121922e-09
2.035000000000000000e+04 1.255012054314953114e-08 3.958301316853962839e-09 5.629063487725939911e-09 1.042760061472359450e-09
2.035100000000000000e+04 1.254870301566828644e-08 3.957984563721262714e-09 5.629172738594383685e-09 1.042691717415001086e-09
2.035200000000000000e+04 1.254728570617967432e-08 3.957667853728566842e-09 5.629240123390727077e-09 1.042627577106328575e-09
2.035300000000000000e+04 1.254586861463996670e-08 3.957351186867749001e-09 5.629266445603012314e-09 1.042567493745362801e-09
2.035400000000000000e+04 1.254445174100544376e-08 3.957034563130679660e-09 5.629250914236761086e-09 1.042511594322204404e-09
2.035500000000000000e+04 1.254303508523239563e-08 3.956717982509230942e-09 5.629192141721183870e-09 1.042460196406569632e-09
2.035600000000000000e+04 1.254161864727712733e-08 3.956401444995283242e-09 5.629091621806233474e-09 1.042412466114686509e-09
2.035700000000000000e+04 1.254020242709595048e-08 3.956084950580714475e-09 5.628947801255121063e-09 1.042368823544576361e-09
2.035800000000000000e+04 1.253878642464519822e-08 3.955768499257403379e-09 5.628761216202806683e-09 1.042328546482470084e-09
2.035900000000000000e+04 1.253737063988119211e-08 3.955452091017232006e-09 5.628533685891202714e-09 1.042292210030309187e-09
2.036000000000000000e+04 1.253595507276028843e-08 3.955135725852087367e-09 5.628264563155583822e-09 1.042259639283241099e-09
2.036100000000000000e+04 1.253453972323884183e-08 3.954819403753855648e-09 5.627952865108976530e-09 1.042230697025777234e-09
2.036200000000000000e+04 1.253312459127322019e-08 3.954503124714423034e-09 5.627600259177879050e-09 1.042204654240158025e-09
2.036300000000000000e+04 1.253170967681980297e-08 3.954186888725680675e-09 5.627207173317669295e-09 1.042181621918562085e-09
2.036400000000000000e+04 1.253029497983497955e-08 3.953870695779519717e-09 5.626774759097858322e-09 1.042161553138164348e-09
2.036500000000000000e+04 1.252888050027515420e-08 3.953554545867836273e-09 5.626302985003573689e-09 1.042144121658803011e-09
2.036600000000000000e+04 1.252746623809672954e-08 3.953238438982525627e-09 5.625793975402246655e-09 1.042129524245951927e-09
2.036700000000000000e+04 1.252605219325613301e-08 3.952922375115484719e-09 5.625247674935543472e-09 1.042117501838044481e-09
2.036800000000000000e+04 1.252463836570980197e-08 3.952606354258614621e-09 5.624665411376966001e-09 1.042107398458319418e-09
2.036900000000000000e+04 1.252322475541417377e-08 3.952290376403817237e-09 5.624050384891991916e-09 1.042099461580247521e-09
2.037000000000000000e+04 1.252181136232570562e-08 3.951974441542995295e-09 5.623401546134672593e-09 1.042093528097591789e-09
2.037100000000000000e+04 1.252039818640086137e-08 3.951658549668054833e-09 5.622721992307370865e-09 1.042089135416833930e-09
2.037200000000000000e+04 1.251898522759612304e-08 3.951342700770901061e-09 5.622013552700278999e-09 1.042086552086217750e-09
2.037300000000000000e+04 1.251757248586797099e-08 3.951026894843450771e-09 5.621278107226428983e-09 1.042085291893387031e-09
2.037400000000000000e+04 1.251615996117290711e-08 3.950711131877610000e-09 5.620516271065556358e-09 1.042085437131826107e-09
2.037500000000000000e+04 1.251474765346743660e-08 3.950395411865292231e-09 5.619731277154006422e-09 1.042086585890596677e-09
2.037600000000000000e+04 1.251333556270808779e-08 3.950079734798413427e-09 5.618924997213980229e-09 1.042088885415388559e-09
2.037700000000000000e+04 1.251192368885138243e-08 3.949764100668891207e-09 5.618100260605940184e-09 1.042092098218653641e-09
2.037800000000000000e+04 1.251051203185386044e-08 3.949448509468645671e-09 5.617259203441821447e-09 1.042096046809085369e-09
2.037900000000000000e+04 1.250910059167208160e-08 3.949132961189594436e-09 5.616404329572191097e-09 1.042100841578951686e-09
2.038000000000000000e+04 1.250768936826260405e-08 3.948817455823667528e-09 5.615538271423171869e-09 1.042106622690408738e-09
2.038100000000000000e+04 1.250627836158200080e-08 3.948501993362782567e-09 5.614663775237994018e-09 1.042112473599633883e-09
2.038200000000000000e+04 1.250486757158685976e-08 3.948186573798871231e-09 5.613783449576142200e-09 1.042118612032418465e-09
2.038300000000000000e+04 1.250345699823377380e-08 3.947871197123859412e-09 5.612899103992479505e-09 1.042124907889977928e-09
2.038400000000000000e+04 1.250204664147934737e-08 3.947555863329682098e-09 5.612013679981515610e-09 1.042131653811046393e-09
2.038500000000000000e+04 1.250063650128019816e-08 3.947240572408267661e-09 5.611129383650359591e-09 1.042138230553931067e-09
2.038600000000000000e+04 1.249922657759295708e-08 3.946925324351551917e-09 5.610250945919031688e-09 1.042144630346326077e-09
2.038700000000000000e+04 1.249781687037425671e-08 3.946610119151473164e-09 5.609380335613719897e-09 1.042151164958781263e-09
2.038800000000000000e+04 1.249640737958075114e-08 3.946294956799968045e-09 5.608517505520055002e-09 1.042157796279642253e-09
2.038900000000000000e+04 1.249499810516909609e-08 3.945979837288978993e-09 5.607667683393089845e-09 1.042164199940190439e-09
2.039000000000000000e+04 1.249358904709596385e-08 3.945664760610445135e-09 5.606832342449913599e-09 1.042169965035624477e-09
2.039100000000000000e+04 1.249218020531803332e-08 3.945349726756313866e-09 5.606012898527108816e-09 1.042175094223428759e-09
2.039200000000000000e+04 1.249077157979200159e-08 3.945034735718530101e-09 5.605213699577548794e-09 1.042180027432763639e-09
2.039300000000000000e+04 1.248936317047456575e-08 3.944719787489042893e-09 5.604435666145074971e-09 1.042184579618997658e-09
2.039400000000000000e+04 1.248795497732244607e-08 3.944404882059802118e-09 5.603680779842441521e-09 1.042188201059041552e-09
2.039500000000000000e+04 1.248654700029236113e-08 3.944090019422757656e-09 5.602950323477429401e-09 1.042191339402888166e-09
2.039600000000000000e+04 1.248513923934104775e-08 3.943775199569865175e-09 5.602247649193020627e-09 1.042193784285857447e-09
2.039700000000000000e+04 1.248373169442525430e-08 3.943460422493082824e-09 5.601572912064984910e-09 1.042195651967567827e-09
2.039800000000000000e+04 1.248232436550172917e-08 3.943145688184364619e-09 5.600927729924387868e-09 1.042196778893765362e-09
2.039900000000000000e+04 1.248091725252724884e-08 3.942830996635672018e-09 5.600312426760468249e-09 1.042197492655085742e-09
2.040000000000000000e+04 1.247951035545858488e-08 3.942516347838965652e-09 5.599731669784948604e-09 1.042197596733746077e-09
2.040100000000000000e+04 1.247810367425252867e-08 3.942201741786209462e-09 5.599182968820621071e-09 1.042196896051021168e-09
2.040200000000000000e+04 1.247669720886587988e-08 3.941887178469370697e-09 5.598668748245537179e-09 1.042194862333536721e-09
2.040300000000000000e+04 1.247529095925544644e-08 3.941572657880414952e-09 5.598187599077280999e-09 1.042192578241137958e-09
2.040400000000000000e+04 1.247388492537805118e-08 3.941258180011311958e-09 5.597743458165575466e-09 1.042189620262982905e-09
2.040500000000000000e+04 1.247247910719052519e-08 3.940943744854029789e-09 5.597335311297416684e-09 1.042186347592840901e-09
2.040600000000000000e+04 1.247107350464971282e-08 3.940629352400545623e-09 5.596962044741268643e-09 1.042182473378490435e-09
2.040700000000000000e+04 1.246966811771246005e-08 3.940315002642834979e-09 5.596624662078349741e-09 1.042178097008395257e-09
2.040800000000000000e+04 1.246826294633563768e-08 3.940000695572871725e-09 5.596322350368858333e-09 1.042173039817618491e-09
2.040900000000000000e+04 1.246685799047611486e-08 3.939686431182636344e-09 5.596055445343756084e-09 1.042168010111331848e-09
2.041000000000000000e+04 1.246545325009078225e-08 3.939372209464110974e-09 5.595823301481085948e-09 1.042162459090230207e-09
2.041100000000000000e+04 1.246404872513653215e-08 3.939058030409276099e-09 5.595626579209292786e-09 1.042156728798938672e-09
2.041200000000000000e+04 1.246264441557026846e-08 3.938743894010114686e-09 5.595463506804973683e-09 1.042150749178209085e-09
2.041300000000000000e+04 1.246124032134891160e-08 3.938429800258617144e-09 5.595334163521796188e-09 1.042144436933036604e-09
2.041400000000000000e+04 1.245983644242938698e-08 3.938115749146768919e-09 5.595237911212483204e-09 1.042137646416530292e-09
2.041500000000000000e+04 1.245843277876863654e-08 3.937801740666562905e-09 5.595173011595096415e-09 1.042130786147133123e-09
2.041600000000000000e+04 1.245702933032360718e-08 3.937487774809991165e-09 5.595140999890484682e-09 1.042123831599200496e-09
2.041700000000000000e+04 1.245562609705125903e-08 3.937173851569045764e-09 5.595137341070404712e-09 1.042116342700194157e-09
2.041800000000000000e+04 1.245422307890856052e-08 3.936859970935723729e-09 5.595163833339381323e-09 1.042108661197103289e-09
2.041900000000000000e+04 1.245282027585249823e-08 3.936546132902022915e-09 5.595218537360011043e-09 1.042101266605280773e-09
2.042000000000000000e+04 1.245141768784005549e-08 3.936232337459942004e-09 5.595301797573639441e-09 1.042093195121392200e-09
2.042100000000000000e+04 1.245001531482824205e-08 3.935918584601486296e-09 5.595410112550840227e-09 1.042085262587398669e-09
2.042200000000000000e+04 1.244861315677406934e-08 3.935604874318656953e-09 5.595541220073292287e-09 1.042076586710412194e-09
2.042300000000000000e+04 1.244721121363455705e-08 3.935291206603460103e-09 5.595696076449241538e-09 1.042068121945617724e-09
2.042400000000000000e+04 1.244580948536674308e-08 3.934977581447903527e-09 5.595873981270731379e-09 1.042058982625679117e-09
2.042500000000000000e+04 1.244440797192767359e-08 3.934663998843995831e-09 5.596073079205206570e-09 1.042050164642191183e-09
2.042600000000000000e+04 1.244300667327440467e-08 3.934350458783748934e-09 5.596293197945381900e-09 1.042041262686670925e-09
2.042700000000000000e+04 1.244160558936399573e-08 3.934036961259176407e-09 5.596530895309714479e-09 1.042031864257713661e-09
2.042800000000000000e+04 1.244020472015352932e-08 3.933723506262291820e-09 5.596785350322030337e-09 1.042021892455278469e-09
2.042900000000000000e+04 1.243880406560009463e-08 3.933410093785114536e-09 5.597054591232999347e-09 1.042012432593760543e-09
2.043000000000000000e+04 1.243740362566078579e-08 3.933096723819661433e-09 5.597338146682227220e-09 1.042002500047360113e-09
2.043100000000000000e+04 1.243600340029271349e-08 3.932783396357954356e-09 5.597634491505259623e-09 1.041992510033659479e-09
2.043200000000000000e+04 1.243460338945299338e-08 3.932470111392015974e-09 5.597940974715452875e-09 1.041982196312587888e-09
2.043300000000000000e+04 1.243320359309876096e-08 3.932156868913871438e-09 5.598258064736928466e-09 1.041972119124450213e-09
2.043400000000000000e+04 1.243180401118715834e-08 3.931843668915545901e-09 5.598583559622801974e-09 1.041962076484628342e-09
2.043500000000000000e+04 1.243040464367533262e-08 3.931530511389070305e-09 5.598914687101759787e-09 1.041952162824008271e-09
2.043600000000000000e+04 1.242900549052044244e-08 3.931217396326470629e-09 5.599251911883235590e-09 1.041942477571133134e-09
2.043700000000000000e+04 1.242760655167966798e-08 3.930904323719783604e-09 5.599590871190484587e-09 1.041932999578561264e-09
2.043800000000000000e+04 1.242620782711018776e-08 3.930591293561041827e-09 5.599932348723391937e-09 1.041923932946483917e-09
2.043900000000000000e+04 1.242480931676919682e-08 3.930278305842280376e-09 5.600273382681654508e-09 1.041914880261689958e-09
2.044000000000000000e+04 1.242341102061390182e-08 3.929965360555539292e-09 5.600612633332271547e-09 1.041906218464121115e-09
2.044100000000000000e+04 1.242201293860150938e-08 3.929652457692854480e-09 5.600948935611148841e-09 1.041897851348266583e-09
2.044200000000000000e+04 1.242061507068925592e-08 3.929339597246273426e-09 5.601280401522598013e-09 1.041890521076298511e-09
2.044300000000000000e+04 1.241921741683436794e-08 3.929026779207832861e-09 5.601604532871054042e-09 1.041884006869584603e-09
2.044400000000000000e+04 1.241781997699409839e-08 3.928714003569585236e-09 5.601921329315318161e-09 1.041878230636755052e-09
2.044500000000000000e+04 1.241642275112570355e-08 3.928401270323573071e-09 5.602229042573707814e-09 1.041873514273384579e-09
2.044600000000000000e+04 1.241502573918644795e-08 3.928088579461849642e-09 5.602526021349094088e-09 1.041870075464971524e-09
2.044700000000000000e+04 1.241362894113361267e-08 3.927775930976462437e-09 5.602810152735944189e-09 1.041867420019343542e-09
2.044800000000000000e+04 1.241223235692448874e-08 3.927463324859464729e-09 5.603080752413436627e-09 1.041865985032781213e-09
2.044900000000000000e+04 1.241083598651637212e-08 3.927150761102914759e-09 5.603336967783370357e-09 1.041865882453330730e-09
2.045000000000000000e+04 1.240943982986657533e-08 3.926838239698867457e-09 5.603575481720032672e-09 1.041866762362870456e-09
2.045100000000000000e+04 1.240804388693241750e-08 3.926525760639381061e-09 5.603796796637333626e-09 1.041868915999369907e-09
2.045200000000000000e+04 1.240664815767122770e-08 3.926213323916517118e-09 5.604000050924974143e-09 1.041872432021806962e-09
2.045300000000000000e+04 1.240525264204035649e-08 3.925900929522338832e-09 5.604184280531654226e-09 1.041877387219602646e-09
2.045400000000000000e+04 1.240385733999714452e-08 3.925588577448909404e-09 5.604348095016185733e-09 1.041883902842918567e-09
2.045500000000000000e+04 1.240246225149896221e-08 3.925276267688293691e-09 5.604492412083683403e-09 1.041891765101538810e-09
2.045600000000000000e+04 1.240106737650317996e-08 3.924964000232563993e-09 5.604614949227484519e-09 1.041901273516659487e-09
2.045700000000000000e+04 1.239967271496718476e-08 3.924651775073785994e-09 5.604715747256273287e-09 1.041911919547347170e-09
2.045800000000000000e+04 1.239827826684837183e-08 3.924339592204036959e-09 5.604794194787533088e-09 1.041924579950223360e-09
2.045900000000000000e+04 1.239688403210413972e-08 3.924027451615385051e-09 5.604850467127553658e-09 1.041938580829571272e-09
2.046000000000000000e+04 1.239549001069191178e-08 3.923715353299909190e-09 5.604882986944011488e-09 1.041954238693492596e-09
2.046100000000000000e+04 1.239409620256910973e-08 3.923403297249687468e-09 5.604894109646738018e-09 1.041971125453109499e-09
2.046200000000000000e+04 1.239270260769317180e-08 3.923091283456797974e-09 5.604883409929441779e-09 1.041989697989249605e-09
2.046300000000000000e+04 1.239130922602154288e-08 3.922779311913323764e-09 5.604849175442355390e-09 1.042009951288968239e-09
2.046400000000000000e+04 1.238991605751168436e-08 3.922467382611347065e-09 5.604792978103187254e-09 1.042031881666666435e-09
2.046500000000000000e+04 1.238852310212106262e-08 3.922155495542952586e-09 5.604715641907183265e-09 1.042055454775805657e-09
2.046600000000000000e+04 1.238713035980715397e-08 3.921843650700227516e-09 5.604618195852576248e-09 1.042080638901408133e-09
2.046700000000000000e+04 1.238573783052745454e-08 3.921531848075260701e-09 5.604499895041923871e-09 1.042107869730211172e-09
2.046800000000000000e+04 1.238434551423945553e-08 3.921220087660145121e-09 5.604361890679472432e-09 1.042137208010160438e-09
2.046900000000000000e+04 1.238295341090067460e-08 3.920908369446972929e-09 5.604205107462347977e-09 1.042168203173109472e-09
2.047000000000000000e+04 1.238156152046862940e-08 3.920596693427836278e-09 5.604030435262988124e-09 1.042201274211791767e-09
2.047100000000000000e+04 1.238016984290085083e-08 3.920285058911660509e-09 5.603836764983724311e-09 1.042236285482574073e-09
2.047200000000000000e+04 1.237877837815488136e-08 3.919973465740545942e-09 5.603628316419720334e-09 1.042273443273998215e-09
2.047300000000000000e+04 1.237738712618827340e-08 3.919661913726167538e-09 5.603404552214142169e-09 1.042313256248615502e-09
2.047400000000000000e+04 1.237599608695859257e-08 3.919350402644183991e-09 5.603166608088918921e-09 1.042355210394127646e-09
2.047500000000000000e+04 1.237460526042340782e-08 3.919038932227731117e-09 5.602916009957848668e-09 1.042399674890903499e-09
2.047600000000000000e+04 1.237321464654030132e-08 3.918727502159908580e-09 5.602653312549214253e-09 1.042446780070924721e-09
2.047700000000000000e+04 1.237182424526687512e-08 3.918416112065079602e-09 5.602380180141358776e-09 1.042496619674572161e-09
2.047800000000000000e+04 1.237043405656072627e-08 3.918104761498887720e-09 5.602098711732607716e-09 1.042548850848496776e-09
2.047900000000000000e+04 1.236904408037947500e-08 3.917793449936795374e-09 5.601808336913873261e-09 1.042603465436786856e-09
2.048000000000000000e+04 1.236765431668074816e-08 3.917482176761012797e-09 5.601511295389623683e-09 1.042661675801446519e-09
2.048100000000000000e+04 1.236626476542217426e-08 3.917170941245580642e-09 5.601207915215764948e-09 1.042722188855584795e-09
2.048200000000000000e+04 1.236487542656140659e-08 3.916859742539485567e-09 5.600900640506796109e-09 1.042785654105272289e-09
2.048300000000000000e+04 1.236348630005609849e-08 3.916548579647548233e-09 5.600591164477437862e-09 1.042851525325644921e-09
2.048400000000000000e+04 1.236209738586392147e-08 3.916237451408902540e-09 5.600280578164334143e-09 1.042919900945559383e-09
2.048500000000000000e+04 1.236070868394255365e-08 3.915926356472860983e-09 5.599967988782804958e-09 1.042991008939056373e-09
2.048600000000000000e+04 1.235932019424967813e-08 3.915615293271897276e-09 5.599658729450212343e-09 1.043064888481709967e-09
2.048700000000000000e+04 1.235793191674300117e-08 3.915304259991599016e-09 5.599351645611017527e-09 1.043140591226613226e-09
2.048800000000000000e+04 1.235654385138022240e-08 3.914993254537298394e-09 5.599048118137625511e-09 1.043218604970560365e-09
2.048900000000000000e+04 1.235515599811907290e-08 3.914682274497217157e-09 5.598749795919491429e-09 1.043298666658913876e-09
2.049000000000000000e+04 1.235376835691727381e-08 3.914371317101895057e-09 5.598457122845143668e-09 1.043380191352125340e-09
2.049100000000000000e+04 1.235238092773257273e-08 3.914060379179734683e-09 5.598172238435894483e-09 1.043463464679058122e-09
2.049200000000000000e+04 1.235099371052271564e-08 3.913749457108476563e-09 5.597893440146522650e-09 1.043548067872765742e-09
2.049300000000000000e+04 1.234960670524546835e-08 3.913438546762484602e-09 5.597624462971943274e-09 1.043634188291007730e-09
2.049400000000000000e+04 1.234821991185860163e-08 3.913127643455722725e-09 5.597366155154021456e-09 1.043720748732188156e-09
2.049500000000000000e+04 1.234683333031989122e-08 3.912816741880360713e-09 5.597118096991340643e-09 1.043807790606571766e-09
2.049600000000000000e+04 1.234544696058714097e-08 3.912505836041010856e-09 5.596881628653847341e-09 1.043895374698866819e-09
2.049700000000000000e+04 1.234406080261814980e-08 3.912194919184607857e-09 5.596657152170901094e-09 1.043983011279202470e-09
2.049800000000000000e+04 1.234267485637073149e-08 3.911883983726072588e-09 5.596445913954194460e-09 1.044070368974380090e-09
2.049900000000000000e+04 1.234128912180270480e-08 3.911573021169895373e-09 5.596248311488404500e-09 1.044157065847584569e-09
2.050000000000000000e+04 1.233990359887190997e-08 3.911262022027959725e-09 5.596064027086746987e-09 1.044242944022717221e-09
2.050100000000000000e+04 1.233851828753619554e-08 3.910950975733862980e-09 5.595892632430036743e-09 1.044327999883620066e-09
2.050200000000000000e+04 1.233713318775341005e-08 3.910639870554274798e-09 5.595734242499460160e-09 1.044411488672040454e-09
2.050300000000000000e+04 1.233574829948142021e-08 3.910328693497785163e-09 5.595588470905152433e-09 1.044493577711293198e-09
2.050400000000000000e+04 1.233436362267810600e-08 3.910017430221942521e-09 5.595456139408094163e-09 1.044573632671710952e-09
2.050500000000000000e+04 1.233297915730134902e-08 3.909706064939194245e-09 5.595336116932245931e-09 1.044652010906978898e-09
2.050600000000000000e+04 1.233159490330905242e-08 3.909394580322636021e-09 5.595228313713303561e-09 1.044727816034561468e-09
2.050700000000000000e+04 1.233021086065911599e-08 3.909082957412486670e-09 5.595132286650771300e-09 1.044801538334631467e-09
2.050800000000000000e+04 1.232882702930946437e-08 3.908771175524421650e-09 5.595047758229814442e-09 1.044872652542951466e-09
2.050900000000000000e+04 1.232744340921802219e-08 3.908459212160902604e-09 5.594970324242287530e-09 1.044941311407088977e-09
2.051000000000000000e+04 1.232606000034272567e-08 3.908147042926836364e-09 5.594901938504392253e-09 1.045006622188189607e-09
2.051100000000000000e+04 1.232467680264152921e-08 3.907834641450863760e-09 5.594841162338598704e-09 1.045069350281807603e-09
2.051200000000000000e+04 1.232329381607239054e-08 3.907521979313805185e-09 5.594787800756034801e-09 1.045128912514031830e-09
2.051300000000000000e+04 1.232191104059327728e-08 3.907209025985712148e-09 5.594738524756945801e-09 1.045185395274072489e-09
2.051400000000000000e+04 1.232052847616216868e-08 3.906895748773106392e-09 5.594694204077092110e-09 1.045238512844599661e-09
2.051500000000000000e+04 1.231914612273706050e-08 3.906582112777984817e-09 5.594651771519124780e-09 1.045288399814332821e-09
2.051600000000000000e+04 1.231776398027594850e-08 3.906268080870161872e-09 5.594610834395652824e-09 1.045334990656102339e-09
2.051700000000000000e+04 1.231638204873684501e-08 3.905953613674541725e-09 5.594568240763197845e-09 1.045378635255572114e-09
2.051800000000000000e+04 1.231500032807777225e-08 3.905638669574789293e-09 5.594525494623949637e-09 1.045418600957022184e-09
2.051900000000000000e+04 1.231361881825675908e-08 3.905323204734884913e-09 5.594480803733253612e-09 1.045455616032944514e-09
2.052000000000000000e+04 1.231223751923185257e-08 3.905007173139871260e-09 5.594431356770433300e-09 1.045489048740023997e-09
2.052100000000000000e+04 1.231085643096110140e-08 3.904690526656994398e-09 5.594378561800735866e-09 1.045518569836411968e-09
2.052200000000000000e+04 1.230947555340257085e-08 3.904373215118282880e-09 5.594320236369237119e-09 1.045544590426853388e-09
2.052300000000000000e+04 1.230809488651433277e-08 3.904055186425390409e-09 5.594255693280752274e-09 1.045567414512451167e-09
2.052400000000000000e+04 1.230671443025447227e-08 3.903736386677323273e-09 5.594183716514565133e-09 1.045586344939658062e-09
2.052500000000000000e+04 1.230533418458108107e-08 3.903416760321426453e-09 5.594104296129163317e-09 1.045602132635211279e-09
2.052600000000000000e+04 1.230395414945226413e-08 3.903096250327710283e-09 5.594017039448346767e-09 1.045614200601393150e-09
2.052700000000000000e+04 1.230257432482613633e-08 3.902774798386315833e-09 5.593921180364498313e-09 1.045622253467833585e-09
2.052800000000000000e+04 1.230119471066082248e-08 3.902452345127604505e-09 5.593816277157279671e-09 1.045626721368391555e-09
2.052900000000000000e+04 1.229981530691445731e-08 3.902128830364039712e-09 5.593702846603002393e-09 1.045627939135064550e-09
2.053000000000000000e+04 1.229843611354518714e-08 3.901804193352681889e-09 5.593582996063292531e-09 1.045624857703509314e-09
2.053100000000000000e+04 1.229705713051116491e-08 3.901478373076793033e-09 5.593455301573525401e-09 1.045618340409343977e-09
2.053200000000000000e+04 1.229567835777056339e-08 3.901151308544716912e-09 5.593319290589870164e-09 1.045607759796906294e-09
2.053300000000000000e+04 1.229429979528155372e-08 3.900822939103885924e-09 5.593178206855063036e-09 1.045593298741222313e-09
2.053400000000000000e+04 1.229292144300232357e-08 3.900493204767482165e-09 5.593031243929185884e-09 1.045574411743625530e-09
2.053500000000000000e+04 1.229154330089107220e-08 3.900162046551028802e-09 5.592880575800197570e-09 1.045551656355802794e-09
2.053600000000000000e+04 1.229016536890600382e-08 3.899829406815909083e-09 5.592726006283437173e-09 1.045524951043694569e-09
2.053700000000000000e+04 1.228878764700533755e-08 3.899495229616610136e-09 5.592570781677926788e-09 1.045494003620042946e-09
2.053800000000000000e+04 1.228741013514730075e-08 3.899159461048294344e-09 5.592414899066043229e-09 1.045458916422461608e-09
2.053900000000000000e+04 1.228603283329013075e-08 3.898822049591193503e-09 5.592260289084439410e-09 1.045419843794798599e-09
2.054000000000000000e+04 1.228465574139207807e-08 3.898482946448192818e-09 5.592108218395023079e-09 1.045376841418136587e-09
2.054100000000000000e+04 1.228327885941140484e-08 3.898142105871999856e-09 5.591960671179304863e-09 1.045329462051815741e-09
2.054200000000000000e+04 1.228190218730637318e-08 3.897799485478252259e-09 5.591818276724800720e-09 1.045278137714599560e-09
2.054300000000000000e+04 1.228052572503526505e-08 3.897455046541042913e-09 5.591683745419311815e-09 1.045222972645077131e-09
2.054400000000000000e+04 1.227914947255637403e-08 3.897108754267441336e-09 5.591559264012896844e-09 1.045164199719856914e-09
2.054500000000000000e+04 1.227777342982799365e-08 3.896760578047806804e-09 5.591444476691762256e-09 1.045101442136134420e-09
2.054600000000000000e+04 1.227639759680844063e-08 3.896410491678901297e-09 5.591343742288925347e-09 1.045034826466602544e-09
2.054700000000000000e+04 1.227502197345603169e-08 3.896058473557112271e-09 5.591256588369241850e-09 1.044964680443401938e-09
