# ells, ksz, tsz, cib, radio
2.201600000000000000e+04 1.046038678328015021e-08 9.131747600848876823e-09 9.557789318620364695e-10 8.627167592369376886e-09
2.201700000000000000e+04 1.045927921908766169e-08 9.131011117216822526e-09 9.558163958456921727e-10 8.626921363475335323e-09
2.201800000000000000e+04 1.045817181294458274e-08 9.130274068562886061e-09 9.558497171259671204e-10 8.626670319242369280e-09
2.201900000000000000e+04 1.045706456482155506e-08 9.129536399094878275e-09 9.558789378143793845e-10 8.626418756787492648e-09
2.202000000000000000e+04 1.045595747468921870e-08 9.128798050246879861e-09 9.559031979712696138e-10 8.626163809665175210e-09
2.202100000000000000e+04 1.045485054251823688e-08 9.128058960756925197e-09 9.559229146802918003e-10 8.625905989146775366e-09
2.202200000000000000e+04 1.045374376827926453e-08 9.127319066771983149e-09 9.559380830717311075e-10 8.625649001963390504e-09
2.202300000000000000e+04 1.045263715194296984e-08 9.126578301981285347e-09 9.559483184988902731e-10 8.625397695187207291e-09
2.202400000000000000e+04 1.045153069348003421e-08 9.125836597778728211e-09 9.559538818074023652e-10 8.625149268031399058e-09
2.202500000000000000e+04 1.045042439286112747e-08 9.125093883454931057e-09 9.559545870925138799e-10 8.624902731942318747e-09
2.202600000000000000e+04 1.044931825005694427e-08 9.124350086418940347e-09 9.559509386154891225e-10 8.624666170630117504e-09
2.202700000000000000e+04 1.044821226503817925e-08 9.123605132449436178e-09 9.559425936327738341e-10 8.624434648639344553e-09
2.202800000000000000e+04 1.044710643777553037e-08 9.122858945974713056e-09 9.559300164800858413e-10 8.624214426731940121e-09
2.202900000000000000e+04 1.044600076823971047e-08 9.122111450380391096e-09 9.559133644224112710e-10 8.624003986030455974e-09
2.203000000000000000e+04 1.044489525640143074e-08 9.121362568343370332e-09 9.558929742557124095e-10 8.623807604372802505e-09
2.203100000000000000e+04 1.044378990223141064e-08 9.120612222190145512e-09 9.558687062983100669e-10 8.623621904320781477e-09
2.203200000000000000e+04 1.044268470570038617e-08 9.119860334277057714e-09 9.558413977318086302e-10 8.623451539041416649e-09
2.203300000000000000e+04 1.044157966677908341e-08 9.119106827389865595e-09 9.558112595375941048e-10 8.623300353296332420e-09
2.203400000000000000e+04 1.044047478543825161e-08 9.118351625159393726e-09 9.557786785666327882e-10 8.623164416646111494e-09
2.203500000000000000e+04 1.043937006164863503e-08 9.117594652489854982e-09 9.557439583313100534e-10 8.623051319531054770e-09
2.203600000000000000e+04 1.043826549538098788e-08 9.116835835996005570e-09 9.557077559155123650e-10 8.622959225526624051e-09
2.203700000000000000e+04 1.043716108660607429e-08 9.116075104445019949e-09 9.556703670006187626e-10 8.622891172512191598e-09
2.203800000000000000e+04 1.043605683529466004e-08 9.115312389198888529e-09 9.556322083499850494e-10 8.622848421266391856e-09
2.203900000000000000e+04 1.043495274141752746e-08 9.114547624652657961e-09 9.555937513617973290e-10 8.622832476161523349e-09
2.204000000000000000e+04 1.043384880494545226e-08 9.113780748664154769e-09 9.555555058545796167e-10 8.622846689458092263e-09
2.204100000000000000e+04 1.043274502584922503e-08 9.113011702970396348e-09 9.555178042645062249e-10 8.622887877280201872e-09
2.204200000000000000e+04 1.043164140409964133e-08 9.112240433586121617e-09 9.554812864438300374e-10 8.622963409723793082e-09
2.204300000000000000e+04 1.043053793966750004e-08 9.111466891180042391e-09 9.554463099535339009e-10 8.623073846936149552e-09
2.204400000000000000e+04 1.042943463252361657e-08 9.110691031424249440e-09 9.554132462707260163e-10 8.623218440838713170e-09
2.204500000000000000e+04 1.042833148263880137e-08 9.109912815312993001e-09 9.553824731022886765e-10 8.623402523897949129e-09
2.204600000000000000e+04 1.042722848998387647e-08 9.109132209446688629e-09 9.553544897534312719e-10 8.623629154944533391e-09
2.204700000000000000e+04 1.042612565452967879e-08 9.108349186278043133e-09 9.553293144426128200e-10 8.623898470154923873e-09
2.204800000000000000e+04 1.042502297624703367e-08 9.107563724317106031e-09 9.553076321246802724e-10 8.624213765736907147e-09
2.204900000000000000e+04 1.042392045510678962e-08 9.106775808292771602e-09 9.552893599278782870e-10 8.624574048871777111e-09
2.205000000000000000e+04 1.042281809107979347e-08 9.105985429268776078e-09 9.552749230561382463e-10 8.624982696046643044e-09
2.205100000000000000e+04 1.042171588413690201e-08 9.105192584712682852e-09 9.552645301302362624e-10 8.625440594340500694e-09
2.205200000000000000e+04 1.042061383424897861e-08 9.104397278517053340e-09 9.552581863683270787e-10 8.625951276901370146e-09
2.205300000000000000e+04 1.041951194138688999e-08 9.103599520972466003e-09 9.552559123085411968e-10 8.626512201737430115e-09
2.205400000000000000e+04 1.041841020552151607e-08 9.102799328692768999e-09 9.552577569428699274e-10 8.627129994621413749e-09
2.205500000000000000e+04 1.041730862662373182e-08 9.101996724493463122e-09 9.552639210897285208e-10 8.627799077365840404e-09
2.205600000000000000e+04 1.041620720466443703e-08 9.101191737224730440e-09 9.552742167856767782e-10 8.628525203670235018e-09
2.205700000000000000e+04 1.041510593961451991e-08 9.100384401561151740e-09 9.552885596238848142e-10 8.629305394872481540e-09
2.205800000000000000e+04 1.041400483144488355e-08 9.099574757750710159e-09 9.553067299453971815e-10 8.630140716704841700e-09
2.205900000000000000e+04 1.041290388012643932e-08 9.098762851326070403e-09 9.553286637376957054e-10 8.631025711388382375e-09
2.206000000000000000e+04 1.041180308563010851e-08 9.097948732781713614e-09 9.553541996467125141e-10 8.631963943454516563e-09
2.206100000000000000e+04 1.041070244792680083e-08 9.097132457220555884e-09 9.553831086260100533e-10 8.632950805912042955e-09
2.206200000000000000e+04 1.040960196698745577e-08 9.096314083974452680e-09 9.554150762521875382e-10 8.633985126088773564e-09
2.206300000000000000e+04 1.040850164278300952e-08 9.095493676202682067e-09 9.554497812992801914e-10 8.635062297794290707e-09
2.206400000000000000e+04 1.040740147528439826e-08 9.094671300473101803e-09 9.554872436750322345e-10 8.636183312498076260e-09
2.206500000000000000e+04 1.040630146446257801e-08 9.093847026330533112e-09 9.555265851975632953e-10 8.637341138602376185e-09
2.206600000000000000e+04 1.040520161028850317e-08 9.093020925856990116e-09 9.555678002261130892e-10 8.638533075927387026e-09
2.206700000000000000e+04 1.040410191273313142e-08 9.092193073228380504e-09 9.556103806217058554e-10 8.639754715620107613e-09
2.206800000000000000e+04 1.040300237176744030e-08 9.091363544272142580e-09 9.556541959505813568e-10 8.641002777957541160e-09
2.206900000000000000e+04 1.040190298736239742e-08 9.090532416030030676e-09 9.556987017714098847e-10 8.642268650741864544e-09
2.207000000000000000e+04 1.040080375948899357e-08 9.089699766330274177e-09 9.557430774526866740e-10 8.643549110883491308e-09
2.207100000000000000e+04 1.039970468811820958e-08 9.088865673372724941e-09 9.557876577070352658e-10 8.644838779487380504e-09
2.207200000000000000e+04 1.039860577322105114e-08 9.088030215330554942e-09 9.558320557223054332e-10 8.646129042979197752e-09
2.207300000000000000e+04 1.039750701476851562e-08 9.087193469971536589e-09 9.558754828929863734e-10 8.647414945713247678e-09
2.207400000000000000e+04 1.039640841273161036e-08 9.086355514301673467e-09 9.559178459121088581e-10 8.648689492007528309e-09
2.207500000000000000e+04 1.039530996708135424e-08 9.085516424233403306e-09 9.559588537629171097e-10 8.649950649300256173e-09
2.207600000000000000e+04 1.039421167778876948e-08 9.084676274280295538e-09 9.559982697629153062e-10 8.651186746071768883e-09
2.207700000000000000e+04 1.039311354482488491e-08 9.083835137279687718e-09 9.560357795125004422e-10 8.652399110685856793e-09
2.207800000000000000e+04 1.039201556816073927e-08 9.082993084144266636e-09 9.560711733660752544e-10 8.653575180397974633e-09
2.207900000000000000e+04 1.039091774776737132e-08 9.082150183643207911e-09 9.561043323400206355e-10 8.654710093226739728e-09
2.208000000000000000e+04 1.038982008361583305e-08 9.081306502213115592e-09 9.561349328508266191e-10 8.655796638855493627e-09
2.208100000000000000e+04 1.038872257567717645e-08 9.080462103798609558e-09 9.561630476643365040e-10 8.656833098256012859e-09
2.208200000000000000e+04 1.038762522392247169e-08 9.079617049722006530e-09 9.561886724310150128e-10 8.657813021369902207e-09
2.208300000000000000e+04 1.038652802832277904e-08 9.078771398581325384e-09 9.562114007716290042e-10 8.658728451132789379e-09
2.208400000000000000e+04 1.038543098884917861e-08 9.077925206175548082e-09 9.562312268173156952e-10 8.659577311443144175e-09
2.208500000000000000e+04 1.038433410547275548e-08 9.077078525455667117e-09 9.562483256609747622e-10 8.660357329121091194e-09
2.208600000000000000e+04 1.038323737816459306e-08 9.076231406500159611e-09 9.562627379668712928e-10 8.661065584057430415e-09
2.208700000000000000e+04 1.038214080689579132e-08 9.075383896512964031e-09 9.562744059520211149e-10 8.661695777840133194e-09
2.208800000000000000e+04 1.038104439163744856e-08 9.074536039842296894e-09 9.562834390425247416e-10 8.662245479359711822e-09
2.208900000000000000e+04 1.037994813236067634e-08 9.073687878018239850e-09 9.562898542263752877e-10 8.662714803809166350e-09
2.209000000000000000e+04 1.037885202903659281e-08 9.072839449807151630e-09 9.562940893468383713e-10 8.663100485497424634e-09
2.209100000000000000e+04 1.037775608163631944e-08 9.071990791280871624e-09 9.562959065565741600e-10 8.663401187139296988e-09
2.209200000000000000e+04 1.037666029013097771e-08 9.071141935898724914e-09 9.562956173294341842e-10 8.663618060937568231e-09
2.209300000000000000e+04 1.037556465449171059e-08 9.070292914600285621e-09 9.562936790791673093e-10 8.663747875453944452e-09
2.209400000000000000e+04 1.037446917468966106e-08 9.069443755907067172e-09 9.562898520255661423e-10 8.663791337238338096e-09
2.209500000000000000e+04 1.037337385069597045e-08 9.068594486031210535e-09 9.562843799758506694e-10 8.663748248637763244e-09
2.209600000000000000e+04 1.037227868248180157e-08 9.067745128989519327e-09 9.562772626036613296e-10 8.663623462366815628e-09
2.209700000000000000e+04 1.037118367001831230e-08 9.066895706721124611e-09 9.562692546570729806e-10 8.663411777808292776e-09
2.209800000000000000e+04 1.037008881327667374e-08 9.066046239207383065e-09 9.562599483977529618e-10 8.663118699176028189e-09
2.209900000000000000e+04 1.036899411222805699e-08 9.065196744592557673e-09 9.562495929229480720e-10 8.662745840907662568e-09
2.210000000000000000e+04 1.036789956684364638e-08 9.064347239304094751e-09 9.562384083499402673e-10 8.662296665143936139e-09
2.210100000000000000e+04 1.036680517709463122e-08 9.063497738171415351e-09 9.562263853452362787e-10 8.661774072228095040e-09
2.210200000000000000e+04 1.036571094295220412e-08 9.062648254542263178e-09 9.562134199716552955e-10 8.661177150418985167e-09
2.210300000000000000e+04 1.036461686438757256e-08 9.061798800395816579e-09 9.561997499338600749e-10 8.660507413394301471e-09
2.210400000000000000e+04 1.036352294137193744e-08 9.060949386451816823e-09 9.561854150457115826e-10 8.659769028164274246e-09
2.210500000000000000e+04 1.036242917387651616e-08 9.060100022275356997e-09 9.561704218537355622e-10 8.658965823574990569e-09
2.210600000000000000e+04 1.036133556187252948e-08 9.059250716376601937e-09 9.561547770088556017e-10 8.658101296702113321e-09
2.210700000000000000e+04 1.036024210533120473e-08 9.058401476305435889e-09 9.561384000683729663e-10 8.657174359444835439e-09
2.210800000000000000e+04 1.035914880422377919e-08 9.057552308740597838e-09 9.561211017007784051e-10 8.656194104538839832e-09
2.210900000000000000e+04 1.035805565852149180e-08 9.056703219573254870e-09 9.561029777278366787e-10 8.655158455695742818e-09
2.211000000000000000e+04 1.035696266819559471e-08 9.055854213985026817e-09 9.560839297188365561e-10 8.654071220759633183e-09
2.211100000000000000e+04 1.035586983321733513e-08 9.055005296520329812e-09 9.560633486656612411e-10 8.652939642245141634e-09
2.211200000000000000e+04 1.035477715355797845e-08 9.054156471153331601e-09 9.560414996246399152e-10 8.651762444307286640e-09
2.211300000000000000e+04 1.035368462918879340e-08 9.053307741349493781e-09 9.560182300156932162e-10 8.650542829810221796e-09
2.211400000000000000e+04 1.035259226008104701e-08 9.052459110121922649e-09 9.559931427982236465e-10 8.649285436585153146e-09
2.211500000000000000e+04 1.035150004620602786e-08 9.051610580082831418e-09 9.559664155354511880e-10 8.647991559140577909e-09
2.211600000000000000e+04 1.035040798753501953e-08 9.050762153490211402e-09 9.559375989578231206e-10 8.646663154019434969e-09
2.211700000000000000e+04 1.034931608403931556e-08 9.049913832290089364e-09 9.559063503228454242e-10 8.645304662957035853e-09
2.211800000000000000e+04 1.034822433569021940e-08 9.049065618154600987e-09 9.558726003403789596e-10 8.643916119006207584e-09
2.211900000000000000e+04 1.034713274245903449e-08 9.048217512516163358e-09 9.558362697458272602e-10 8.642504060778714216e-09
2.212000000000000000e+04 1.034604130431707586e-08 9.047369516598019436e-09 9.557973295699517409e-10 8.641065760237039725e-09
2.212100000000000000e+04 1.034495002123566517e-08 9.046521631441453957e-09 9.557553423189958215e-10 8.639607168537615108e-09
2.212200000000000000e+04 1.034385889318612571e-08 9.045673857929953717e-09 9.557102949201420937e-10 8.638129921518676189e-09
2.212300000000000000e+04 1.034276792013979237e-08 9.044826196810565380e-09 9.556618105840966162e-10 8.636639902844092657e-09
2.212400000000000000e+04 1.034167710206800500e-08 9.043978648712723760e-09 9.556104953021587422e-10 8.635134255751333704e-09
2.212500000000000000e+04 1.034058643894211005e-08 9.043131214164770622e-09 9.555558260920774174e-10 8.633620534671190554e-09
2.212600000000000000e+04 1.033949593073346227e-08 9.042283893608428685e-09 9.554978821111335908e-10 8.632101516166431192e-09
2.212700000000000000e+04 1.033840557741341639e-08 9.041436687411417781e-09 9.554367307109316198e-10 8.630577503414721323e-09
2.212800000000000000e+04 1.033731537895334369e-08 9.040589595878406728e-09 9.553725078218677981e-10 8.629051564010250623e-09
2.212900000000000000e+04 1.033622533532461048e-08 9.039742619260519288e-09 9.553051098725629159e-10 8.627524675822647501e-09
2.213000000000000000e+04 1.033513544649860293e-08 9.038895757763516638e-09 9.552349512918097667e-10 8.626003469666340716e-09
2.213100000000000000e+04 1.033404571244670556e-08 9.038049011554868111e-09 9.551617769847851229e-10 8.624488138250270899e-09
2.213200000000000000e+04 1.033295613314030619e-08 9.037202381470012891e-09 9.550859357394825559e-10 8.622984083820248370e-09
2.213300000000000000e+04 1.033186670855080587e-08 9.036355867487844637e-09 9.550080182177804988e-10 8.621491892104046091e-09
2.213400000000000000e+04 1.033077743864961063e-08 9.035509469587261972e-09 9.549279704957493836e-10 8.620017144741083552e-09
2.213500000000000000e+04 1.032968832340813476e-08 9.034663187747160209e-09 9.548459566766915230e-10 8.618561569258406760e-09
2.213600000000000000e+04 1.032859936279778925e-08 9.033817021946451207e-09 9.547624332707203134e-10 8.617131532580085923e-09
2.213700000000000000e+04 1.032751055679000658e-08 9.032970972164050130e-09 9.546779251488352444e-10 8.615723179305647018e-09
2.213800000000000000e+04 1.032642190535621427e-08 9.032125038378863875e-09 9.545924187508066609e-10 8.614345249558806957e-09
2.213900000000000000e+04 1.032533340846785476e-08 9.031279220569819186e-09 9.545066742470443925e-10 8.612997875105786143e-09
2.214000000000000000e+04 1.032424506609636548e-08 9.030433518715839503e-09 9.544207690857753948e-10 8.611687059233848566e-09
2.214100000000000000e+04 1.032315687821320376e-08 9.029587932795858189e-09 9.543353580519990090e-10 8.610412081261675435e-09
2.214200000000000000e+04 1.032206884478982523e-08 9.028742462788810263e-09 9.542506136031279376e-10 8.609177478078216437e-09
2.214300000000000000e+04 1.032098096579769216e-08 9.027897108673629090e-09 9.541668374534459125e-10 8.607990421146409440e-09
2.214400000000000000e+04 1.031989324120827842e-08 9.027051870429266230e-09 9.540844403647574987e-10 8.606849748015917793e-09
2.214500000000000000e+04 1.031880567099305949e-08 9.026206748034669938e-09 9.540042682465636413e-10 8.605753655613819538e-09
2.214600000000000000e+04 1.031771825512352247e-08 9.025361741468795085e-09 9.539262787405569329e-10 8.604711737219273606e-09
2.214700000000000000e+04 1.031663099357115112e-08 9.024516850710594887e-09 9.538510468401046022e-10 8.603723348020043089e-09
2.214800000000000000e+04 1.031554388630744578e-08 9.023672075739044067e-09 9.537789817518922239e-10 8.602792108558676573e-09
2.214900000000000000e+04 1.031445693330391337e-08 9.022827416533104114e-09 9.537100426118523353e-10 8.601916265977063481e-09
2.215000000000000000e+04 1.031337013453205587e-08 9.021982873071744787e-09 9.536446366190446413e-10 8.601098203071561755e-09
2.215100000000000000e+04 1.031228348996339676e-08 9.021138445333950736e-09 9.535834534499610509e-10 8.600344288144536260e-09
2.215200000000000000e+04 1.031119699956945787e-08 9.020294133298703302e-09 9.535264929939688455e-10 8.599648702903994323e-09
2.215300000000000000e+04 1.031011066332176101e-08 9.019449936944988788e-09 9.534739587376118300e-10 8.599014852084637790e-09
2.215400000000000000e+04 1.030902448119185615e-08 9.018605856251805079e-09 9.534261760760959116e-10 8.598444460453430995e-09
2.215500000000000000e+04 1.030793845315127172e-08 9.017761891198141787e-09 9.533833571613100555e-10 8.597938097552963589e-09
2.215600000000000000e+04 1.030685257917156595e-08 9.016918041763001759e-09 9.533455687615349870e-10 8.597496503666180546e-09
2.215700000000000000e+04 1.030576685922428878e-08 9.016074307925396115e-09 9.533131376799922849e-10 8.597116184656778825e-09
2.215800000000000000e+04 1.030468129328100506e-08 9.015230689664335973e-09 9.532859049995979703e-10 8.596796573326835380e-09
2.215900000000000000e+04 1.030359588131328293e-08 9.014387186958829145e-09 9.532640938265396801e-10 8.596537732607940197e-09
2.216000000000000000e+04 1.030251062329269717e-08 9.013543799787909909e-09 9.532477251968792118e-10 8.596341513381751763e-09
2.216100000000000000e+04 1.030142551919082914e-08 9.012700528130594349e-09 9.532370627850507847e-10 8.596202352220805074e-09
2.216200000000000000e+04 1.030034056897926520e-08 9.011857371965916745e-09 9.532319212510807919e-10 8.596122441234504198e-09
2.216300000000000000e+04 1.029925577262959997e-08 9.011014331272909722e-09 9.532322245567502141e-10 8.596098716162195673e-09
2.216400000000000000e+04 1.029817113011343798e-08 9.010171406030614178e-09 9.532382891666001692e-10 8.596130388657907780e-09
2.216500000000000000e+04 1.029708664140238379e-08 9.009328596218077629e-09 9.532498635378272727e-10 8.596210570577646164e-09
2.216600000000000000e+04 1.029600230646805352e-08 9.008485901814342626e-09 9.532668700464460594e-10 8.596342539139458217e-09
2.216700000000000000e+04 1.029491812528206494e-08 9.007643322798474882e-09 9.532892108730412838e-10 8.596520168194336417e-09
2.216800000000000000e+04 1.029383409781604246e-08 9.006800859149520258e-09 9.533166802356214344e-10 8.596743123253072709e-09
2.216900000000000000e+04 1.029275022404162701e-08 9.005958510846552739e-09 9.533495207051071104e-10 8.597004083754414774e-09
2.217000000000000000e+04 1.029166650393045126e-08 9.005116277868631420e-09 9.533873854326681794e-10 8.597305605023006917e-09
2.217100000000000000e+04 1.029058293745416608e-08 9.004274160194838559e-09 9.534300169375300153e-10 8.597639724953456215e-09
2.217200000000000000e+04 1.028949952458442233e-08 9.003432157804246485e-09 9.534773805675553071e-10 8.598003237974905362e-09
2.217300000000000000e+04 1.028841626529288246e-08 9.002590270675939110e-09 9.535294878726117337e-10 8.598393616765960085e-09
2.217400000000000000e+04 1.028733315955120561e-08 9.001748498789003653e-09 9.535859215918925808e-10 8.598810028878697055e-09
2.217500000000000000e+04 1.028625020733106745e-08 9.000906842122532297e-09 9.536467098099332675e-10 8.599244120423972584e-09
2.217600000000000000e+04 1.028516740860415030e-08 9.000065300655620535e-09 9.537116469204414415e-10 8.599692935109933183e-09
2.217700000000000000e+04 1.028408476334213644e-08 8.999223874367373783e-09 9.537801979172289595e-10 8.600154248094757824e-09
2.217800000000000000e+04 1.028300227151671810e-08 8.998382563236894150e-09 9.538524872688385216e-10 8.600626597660755207e-09
2.217900000000000000e+04 1.028191993309958916e-08 8.997541367243293672e-09 9.539281406367849558e-10 8.601102569311174110e-09
2.218000000000000000e+04 1.028083774806245840e-08 8.996700286365687693e-09 9.540066243243876784e-10 8.601578034039894380e-09
2.218100000000000000e+04 1.027975571637703788e-08 8.995859320583196520e-09 9.540883723374473245e-10 8.602052380852055939e-09
2.218200000000000000e+04 1.027867383801504299e-08 8.995018469874952039e-09 9.541724318167720312e-10 8.602523253349567375e-09
2.218300000000000000e+04 1.027759211294819740e-08 8.994177734220074559e-09 9.542585886964546508e-10 8.602984956409526775e-09
2.218400000000000000e+04 1.027651054114823137e-08 8.993337113597702583e-09 9.543470932392359499e-10 8.603434277365562899e-09
2.218500000000000000e+04 1.027542912258688511e-08 8.992496607986972964e-09 9.544372869685577854e-10 8.603871989351946548e-09
2.218600000000000000e+04 1.027434785723589716e-08 8.991656217367034131e-09 9.545287092608610315e-10 8.604295204843826021e-09
2.218700000000000000e+04 1.027326674506701932e-08 8.990815941717034515e-09 9.546212679778540390e-10 8.604697241319997018e-09
2.218800000000000000e+04 1.027218578605200997e-08 8.989975781016120895e-09 9.547146675015998329e-10 8.605080375767394004e-09
2.218900000000000000e+04 1.027110498016262917e-08 8.989135735243459898e-09 9.548083616188262373e-10 8.605440507751125466e-09
2.219000000000000000e+04 1.027002432737064856e-08 8.988295804378208228e-09 9.549022373246449176e-10 8.605777638121968171e-09
2.219100000000000000e+04 1.026894382764783811e-08 8.987455988399539131e-09 9.549958526040220895e-10 8.606091977448593800e-09
2.219200000000000000e+04 1.026786348096598601e-08 8.986616287286619236e-09 9.550891915914692020e-10 8.606385025962044305e-09
2.219300000000000000e+04 1.026678328729688042e-08 8.985776701018630062e-09 9.551813299246412964e-10 8.606653783981967787e-09
2.219400000000000000e+04 1.026570324661231285e-08 8.984937229574749818e-09 9.552720344641631712e-10 8.606894832938196460e-09
2.219500000000000000e+04 1.026462335888408635e-08 8.984097872934163332e-09 9.553611171463699089e-10 8.607114720954881172e-09
2.219600000000000000e+04 1.026354362408400730e-08 8.983258631076067010e-09 9.554482081018512074e-10 8.607313367258232152e-09
2.219700000000000000e+04 1.026246404218389366e-08 8.982419503979660570e-09 9.555328115613536720e-10 8.607491193302986932e-09
2.219800000000000000e+04 1.026138461315555843e-08 8.981580491624127183e-09 9.556146219692414589e-10 8.607651604767868886e-09
2.219900000000000000e+04 1.026030533697083774e-08 8.980741593988691382e-09 9.556935370421854395e-10 8.607795585521627199e-09
2.220000000000000000e+04 1.025922621360156116e-08 8.979902811052551229e-09 9.557690487877132586e-10 8.607924881210667761e-09
2.220100000000000000e+04 1.025814724301956647e-08 8.979064142794929600e-09 9.558408904226137240e-10 8.608040270666226306e-09
2.220200000000000000e+04 1.025706842519670473e-08 8.978225589195037794e-09 9.559087982698261110e-10 8.608152249482942416e-09
2.220300000000000000e+04 1.025598976010482367e-08 8.977387150232100341e-09 9.559722387763308427e-10 8.608256172183605761e-09
2.220400000000000000e+04 1.025491124771578591e-08 8.976548825885353354e-09 9.560311037440415455e-10 8.608358798942651696e-09
2.220500000000000000e+04 1.025383288800145905e-08 8.975710616134023019e-09 9.560851684962683074e-10 8.608463191772049806e-09
2.220600000000000000e+04 1.025275468093370901e-08 8.974872520957353719e-09 9.561344554528991483e-10 8.608571922592961466e-09
2.220700000000000000e+04 1.025167662648441828e-08 8.974034540334584877e-09 9.561782230903997410e-10 8.608687780963397005e-09
2.220800000000000000e+04 1.025059872462547097e-08 8.973196674244962530e-09 9.562167049638531757e-10 8.608812431660941075e-09
2.220900000000000000e+04 1.024952097532876116e-08 8.972358922667739335e-09 9.562495427742333897e-10 8.608954826702445669e-09
2.221000000000000000e+04 1.024844337856617959e-08 8.971521285582176218e-09 9.562766284401971111e-10 8.609114364199807981e-09
2.221100000000000000e+04 1.024736593430963685e-08 8.970683762967525836e-09 9.562978048390134262e-10 8.609293268439129253e-09
2.221200000000000000e+04 1.024628864253104190e-08 8.969846354803060698e-09 9.563131547742963995e-10 8.609495435520748793e-09
2.221300000000000000e+04 1.024521150320230700e-08 8.969009061068053310e-09 9.563224658977366187e-10 8.609724373698927687e-09
2.221400000000000000e+04 1.024413451629536589e-08 8.968171881741776182e-09 9.563256482954669661e-10 8.609982573454086778e-09
2.221500000000000000e+04 1.024305768178213912e-08 8.967334816803516711e-09 9.563229674469614862e-10 8.610265716139009427e-09
2.221600000000000000e+04 1.024198099963456539e-08 8.966497866232547405e-09 9.563140211553435293e-10 8.610579858309510063e-09
2.221700000000000000e+04 1.024090446982458676e-08 8.965661030008163934e-09 9.562991324703037081e-10 8.610925575149115018e-09
2.221800000000000000e+04 1.023982809232415518e-08 8.964824308109661966e-09 9.562779205698103639e-10 8.611303369544655011e-09
2.221900000000000000e+04 1.023875186710522260e-08 8.963987700516337171e-09 9.562508736139719792e-10 8.611714038562329115e-09
2.222000000000000000e+04 1.023767579413975422e-08 8.963151207207498453e-09 9.562178849029376140e-10 8.612158126308458268e-09
2.222100000000000000e+04 1.023659987339971525e-08 8.962314828162451408e-09 9.561790472024567715e-10 8.612630506147386716e-09
2.222200000000000000e+04 1.023552410485707748e-08 8.961478563360504940e-09 9.561342859075666933e-10 8.613131396952456152e-09
2.222300000000000000e+04 1.023444848848382762e-08 8.960642412780982841e-09 9.560837652720650715e-10 8.613656597915526324e-09
2.222400000000000000e+04 1.023337302425195237e-08 8.959806376403203943e-09 9.560280177540542200e-10 8.614207142144243487e-09
2.222500000000000000e+04 1.023229771213344009e-08 8.958970454206497002e-09 9.559670013799112110e-10 8.614774414034994079e-09
2.222600000000000000e+04 1.023122255210029734e-08 8.958134646170190775e-09 9.559009034642113691e-10 8.615360350049752869e-09
2.222700000000000000e+04 1.023014754412452569e-08 8.957298952273625597e-09 9.558297760704975758e-10 8.615961186373726448e-09
2.222800000000000000e+04 1.022907268817814495e-08 8.956463372496143462e-09 9.557538724050030287e-10 8.616570722837263059e-09
2.222900000000000000e+04 1.022799798423316331e-08 8.955627906817084705e-09 9.556733651471054555e-10 8.617184374659041904e-09
2.223000000000000000e+04 1.022692343226161711e-08 8.954792555215799591e-09 9.555884376990791336e-10 8.617801320389874051e-09
2.223100000000000000e+04 1.022584903223552946e-08 8.953957317671649962e-09 9.554996173840326498e-10 8.618409911262508845e-09
2.223200000000000000e+04 1.022477478412694660e-08 8.953122194163989391e-09 9.554067676322114160e-10 8.619010292888892976e-09
2.223300000000000000e+04 1.022370068790790817e-08 8.952287184672181376e-09 9.553103352688409636e-10 8.619599090239642673e-09
2.223400000000000000e+04 1.022262674355046706e-08 8.951452289175597686e-09 9.552106649955315888e-10 8.620165642740275287e-09
2.223500000000000000e+04 1.022155295102668110e-08 8.950617507653616709e-09 9.551078855490361800e-10 8.620708953775094095e-09
2.223600000000000000e+04 1.022047931030861145e-08 8.949782840085606906e-09 9.550024172416375553e-10 8.621219330620977562e-09
2.223700000000000000e+04 1.021940582136833082e-08 8.948948286450954937e-09 9.548946575076891750e-10 8.621698375413804148e-09
2.223800000000000000e+04 1.021833248417791691e-08 8.948113846729052423e-09 9.547848995617239317e-10 8.622137062028697572e-09
2.223900000000000000e+04 1.021725929870944906e-08 8.947279520899294295e-09 9.546732291628459554e-10 8.622530746294135557e-09
2.224000000000000000e+04 1.021618626493501986e-08 8.946445308941060596e-09 9.545601173688093784e-10 8.622878890165681096e-09
2.224100000000000000e+04 1.021511338282672354e-08 8.945611210833769416e-09 9.544460003123836356e-10 8.623176756095811357e-09
2.224200000000000000e+04 1.021404065235665930e-08 8.944777226556820651e-09 9.543311189722919649e-10 8.623417168553433155e-09
2.224300000000000000e+04 1.021296807349694122e-08 8.943943356089627429e-09 9.542158491645285145e-10 8.623604549479799846e-09
2.224400000000000000e+04 1.021189564621968009e-08 8.943109599411602878e-09 9.541010874171460524e-10 8.623732367216573188e-09
2.224500000000000000e+04 1.021082337049699991e-08 8.942275956502166746e-09 9.539867817157467721e-10 8.623800703520279842e-09
2.224600000000000000e+04 1.020975124630102306e-08 8.941442427340747051e-09 9.538732130649862018e-10 8.623807161440457681e-09
2.224700000000000000e+04 1.020867927360388841e-08 8.940609011906768501e-09 9.537610137225180772e-10 8.623750742845530374e-09
2.224800000000000000e+04 1.020760745237773324e-08 8.939775710179667387e-09 9.536505111450027468e-10 8.623633560183531180e-09
